ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-HSA-8986944,Transcriptional Regulation by MECP2,45,0.4178200045577683,1.192706950243115,0.20854922279792745,0.9129074043122178,0.8455272394591694,900,"tags=13%, list=6%, signal=13%",4208/6657/816/6446/2289/28996
R-HSA-8852135,Protein ubiquitination,73,0.38390660857238396,1.1743756431795913,0.21052631578947367,0.9185987476730411,0.850798514309127,4010,"tags=33%, list=28%, signal=24%",8344/3018/5193/11065/8348/8339/8340/8347/29089/8345/7311/997/3105/85236/8341/54623/5111/5828/7314/56852/10477/7317/7334/90268
R-HSA-8866427,VLDLR internalisation and degradation,14,0.546661945171339,1.2387200582446527,0.2113323124042879,0.919160089527624,0.8513184244626174,3557,"tags=36%, list=25%, signal=27%",7436/7311/1175/10062/7314
R-HSA-9733709,Cardiogenesis,13,0.5558907375029707,1.2431058216744892,0.21263482280431434,0.9218704618065642,0.8538287487080926,1125,"tags=23%, list=8%, signal=21%",4208/8320/51176
R-HSA-5620916,VxPx cargo-targeting to cilium,18,0.5139991630182841,1.2200920216827484,0.2171945701357466,0.9288619499226222,0.860304206808836,2800,"tags=28%, list=20%, signal=22%",6010/5311/378/8766/8729
R-HSA-3299685,Detoxification of Reactive Oxygen Species,27,0.47196154796062806,1.2113315759977479,0.21807747489239598,0.9288619499226222,0.860304206808836,5061,"tags=52%, list=36%, signal=33%",2882/1536/5052/7295/10587/318/653361/475/9588/2876/10935/6647/5034/25828
R-HSA-1296071,Potassium Channels,22,-0.4152051486933822,-1.1854466230631162,0.21835443037974683,0.9288619499226222,0.860304206808836,998,"tags=41%, list=7%, signal=38%",9424/57657/2793/2550/7881/3750/3749/56479/3742
R-HSA-373760,L1CAM interactions,62,0.39166933946193044,1.176121989046776,0.21711366538952745,0.9288619499226222,0.860304206808836,3421,"tags=35%, list=24%, signal=27%",347733/24137/288/3912/286/51332/81027/3678/84790/214/3688/7277/1742/5962/2260/10383/1175/3312/10376/3673/5058/1641
R-HSA-73884,Base Excision Repair,75,0.3830460188991885,1.1736817965157174,0.21571072319201995,0.9288619499226222,0.860304206808836,3185,"tags=35%, list=23%, signal=27%",8331/8344/3018/8367/8361/8294/8348/8339/8340/8347/5423/8337/5426/3980/8345/3012/8349/3014/10714/85236/7014/4350/8341/5425/79661/5982
R-HSA-69473,G2/M DNA damage checkpoint,79,0.376377931376511,1.1623085754458424,0.21722846441947566,0.9288619499226222,0.860304206808836,2909,"tags=28%, list=21%, signal=22%",8344/983/3018/8367/8361/8294/8348/2810/8339/8340/8347/1111/116028/8345/472/7468/8349/3014/85236/891/8341/80010
R-HSA-418217,G beta:gamma signalling through PLC beta,11,0.5809872257807291,1.2390654371298677,0.2329635499207607,0.9353004060428174,0.86626745127807,33,"tags=9%, list=0%, signal=9%",23236
R-HSA-500657,Presynaptic function of Kainate receptors,11,0.5809872257807291,1.2390654371298677,0.2329635499207607,0.9353004060428174,0.86626745127807,33,"tags=9%, list=0%, signal=9%",23236
R-HSA-209543,p75NTR recruits signalling complexes,11,0.5790813352821864,1.2350007642095207,0.2329635499207607,0.9353004060428174,0.86626745127807,2063,"tags=27%, list=15%, signal=23%",4804/3654/7311
R-HSA-176974,Unwinding of DNA,11,0.5789745148283112,1.2347729493342494,0.2329635499207607,0.9353004060428174,0.86626745127807,2198,"tags=36%, list=16%, signal=31%",51659/84296/9837/4171
R-HSA-164378,PKA activation in glucagon signalling,12,-0.4967129244017407,-1.2249633712775565,0.22131147540983606,0.9353004060428174,0.86626745127807,3152,"tags=67%, list=22%, signal=52%",5566/2778/5576/5573/109/115/5577/112
R-HSA-5654696,Downstream signaling of activated FGFR2,13,-0.4877410853241025,-1.224924517357438,0.22662889518413598,0.9353004060428174,0.86626745127807,1511,"tags=54%, list=11%, signal=48%",5335/3265/5295/10817/5290/6654/2254
R-HSA-5654708,Downstream signaling of activated FGFR3,13,-0.4877410853241025,-1.224924517357438,0.22662889518413598,0.9353004060428174,0.86626745127807,1511,"tags=54%, list=11%, signal=48%",5335/3265/5295/10817/5290/6654/2254
R-HSA-5654716,Downstream signaling of activated FGFR4,13,-0.4877410853241025,-1.224924517357438,0.22662889518413598,0.9353004060428174,0.86626745127807,1511,"tags=54%, list=11%, signal=48%",5335/3265/5295/10817/5290/6654/2254
R-HSA-1592389,Activation of Matrix Metalloproteinases,12,-0.4938411497467852,-1.2178811743181746,0.23224043715846995,0.9353004060428174,0.86626745127807,2438,"tags=42%, list=17%, signal=35%",64386/10893/1513/80781/4324
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,21,0.4940637398611279,1.2151320115141533,0.2259970457902511,0.9353004060428174,0.86626745127807,2649,"tags=38%, list=19%, signal=31%",347733/2905/816/81027/84790/7277/1742/10383
R-HSA-3295583,TRP channels,16,0.5158540598784321,1.2111888084696516,0.22188905547226387,0.9353004060428174,0.86626745127807,455,"tags=19%, list=3%, signal=18%",80036/8989/7220
R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,16,0.5119928625155182,1.2021229904467092,0.22788605697151423,0.9353004060428174,0.86626745127807,3336,"tags=44%, list=24%, signal=33%",983/2810/10498/1647/25946/891/5111
R-HSA-437239,Recycling pathway of L1,28,0.4637635072863623,1.1953749320710167,0.2273381294964029,0.9353004060428174,0.86626745127807,2754,"tags=29%, list=19%, signal=23%",347733/24137/81027/84790/7277/5962/10383/1175
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,19,0.4961197094486873,1.1952757497877489,0.23007518796992482,0.9353004060428174,0.86626745127807,3287,"tags=58%, list=23%, signal=44%",338596/9331/6480/6484/8704/2530/4124/2683/4122/11320/11282
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",34,-0.36078390220595624,-1.1573483936953417,0.2290909090909091,0.9353004060428174,0.86626745127807,1477,"tags=32%, list=10%, signal=29%",9123/26266/7779/57181/23516/114134/1356/55356/6563/54716/23539
R-HSA-5621481,C-type lectin receptors (CLRs),119,0.3525049044249782,1.1487267925317146,0.23210161662817552,0.9353004060428174,0.86626745127807,4063,"tags=34%, list=29%, signal=24%",6850/4585/4588/4582/727897/4583/56667/4792/5063/5971/4773/7311/5696/5715/5693/3384/997/5685/5698/8517/5720/5691/9040/4791/5058/7314/5694/4790/4893/805/7979/5688/10197/5721/5699/5702/5894/7334/5690/10892
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,41,-0.3429371634764554,-1.139041790663409,0.22672064777327935,0.9353004060428174,0.86626745127807,4814,"tags=51%, list=34%, signal=34%",9070/3054/26993/8850/51105/5929/51230/7403/55683/6871/79447/55689/10474/57325/29915/58508/91272/2648/26009/22976/4221
R-HSA-3247509,Chromatin modifying enzymes,234,0.32710851606904834,1.1226712720336824,0.2305229455709712,0.9353004060428174,0.86626745127807,2984,"tags=21%, list=21%, signal=17%",8331/55693/8352/8329/8344/8356/3018/317772/8367/79723/8361/8336/8294/8348/27154/85235/440689/10498/8969/8339/8340/8347/8330/84159/8819/117143/84864/8337/8520/10419/8345/3012/10629/57504/7468/8349/79685/8354/595/3014/8607/84289/7862/85236/8648/8341/8357/1019/84193/55869
R-HSA-4839726,Chromatin organization,234,0.32710851606904834,1.1226712720336824,0.2305229455709712,0.9353004060428174,0.86626745127807,2984,"tags=21%, list=21%, signal=17%",8331/55693/8352/8329/8344/8356/3018/317772/8367/79723/8361/8336/8294/8348/27154/85235/440689/10498/8969/8339/8340/8347/8330/84159/8819/117143/84864/8337/8520/10419/8345/3012/10629/57504/7468/8349/79685/8354/595/3014/8607/84289/7862/85236/8648/8341/8357/1019/84193/55869
R-HSA-72649,Translation initiation complex formation,26,0.4618889137370244,1.1776758834480165,0.23994252873563218,0.9604779100125455,0.8895866458945655,5147,"tags=58%, list=36%, signal=37%",3921/1975/8665/27335/8667/51386/3646/2197/8666/8894/8668/8669/10480/1965/1977
R-HSA-210993,Tie2 Signaling,12,0.5556676238364273,1.2116437661512252,0.24213836477987422,0.966416944136145,0.8950873298673988,55,"tags=8%, list=0%, signal=8%",5291
R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,13,0.5396372178694839,1.2067590299113327,0.24345146379044685,0.9688083177819249,0.8973022002339669,126,"tags=15%, list=1%, signal=15%",5291/6850
R-HSA-381119,Unfolded Protein Response (UPR),87,-0.2807649503910892,-1.0981864200342335,0.2441860465116279,0.9688902488780089,0.8973780841332216,2259,"tags=16%, list=16%, signal=14%",37/2137/54512/23404/1054/8570/55062/2135/8681/467/148327/64061/55033/84699
R-HSA-392517,Rap1 signalling,11,0.5700537290136708,1.2157476818507764,0.24564183835182252,0.9718249989604173,0.9000962252327024,4289,"tags=64%, list=30%, signal=44%",23108/5908/10235/5894/10125/5906/7529
R-HSA-428930,Thromboxane signalling through TP receptor,14,0.5239640158847949,1.1872872110596369,0.24655436447166923,0.9725996296164394,0.9008136816988159,2236,"tags=29%, list=16%, signal=24%",2769/6915/2767/2790
R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,14,-0.4713799824127483,-1.208972679759125,0.25501432664756446,0.9831092081271163,0.910547565840885,4504,"tags=50%, list=32%, signal=34%",25942/5566/808/6907/2874/9611/814
R-HSA-9005895,Pervasive developmental disorders,14,-0.4713799824127483,-1.208972679759125,0.25501432664756446,0.9831092081271163,0.910547565840885,4504,"tags=50%, list=32%, signal=34%",25942/5566/808/6907/2874/9611/814
R-HSA-9675151,Disorders of Developmental Biology,14,-0.4713799824127483,-1.208972679759125,0.25501432664756446,0.9831092081271163,0.910547565840885,4504,"tags=50%, list=32%, signal=34%",25942/5566/808/6907/2874/9611/814
R-HSA-9697154,Disorders of Nervous System Development,14,-0.4713799824127483,-1.208972679759125,0.25501432664756446,0.9831092081271163,0.910547565840885,4504,"tags=50%, list=32%, signal=34%",25942/5566/808/6907/2874/9611/814
R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,18,0.49389242788474685,1.172364186924301,0.25339366515837103,0.9831092081271163,0.910547565840885,4502,"tags=56%, list=32%, signal=38%",8487/3921/6635/11218/6632/54960/6633/2197/6637/6636
R-HSA-177929,Signaling by EGFR,38,0.4182367884900217,1.1560045969400874,0.25333333333333335,0.9831092081271163,0.910547565840885,619,"tags=11%, list=4%, signal=10%",5829/7039/8038/55824
R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",37,0.4201365984299345,1.1557154746983476,0.25167336010709507,0.9831092081271163,0.910547565840885,516,"tags=8%, list=4%, signal=8%",5291/6850/3568
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,61,0.3822300781138703,1.1431004378235332,0.25256410256410255,0.9831092081271163,0.910547565840885,2902,"tags=31%, list=21%, signal=25%",8344/3018/8367/8361/8294/8348/8339/8340/8347/8345/7311/472/7468/8349/3014/7341/2140/85236/8341
R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,11,0.5646905656516121,1.204309718913333,0.25673534072900156,0.9861286254728877,0.9133441250549804,1117,"tags=27%, list=8%, signal=25%",6616/6857/6812
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),56,0.3859082842872301,1.1403098730180692,0.2572509457755359,0.9861286254728877,0.9133441250549804,2902,"tags=30%, list=21%, signal=24%",8344/3018/8367/8361/8294/8348/8339/8340/8347/27343/8345/472/7468/8349/3014/85236/8341
R-HSA-9020558,Interleukin-2 signaling,11,0.563945561740715,1.202720856791143,0.25990491283676703,0.9907049626952047,0.9175826904999995,126,"tags=9%, list=1%, signal=9%",6850
R-HSA-8980692,RHOA GTPase cycle,109,0.35021255883520847,1.1334225794358606,0.25981524249422633,0.9907049626952047,0.9175826904999995,1731,"tags=16%, list=12%, signal=14%",9411/11113/81624/26030/54443/64283/79658/7984/57514/50649/81839/613/128239/85415/23092/708/7409
R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,73,0.3715522246542238,1.136583411329429,0.2606516290726817,0.9907682371194091,0.9176412947450449,2100,"tags=15%, list=15%, signal=13%",154/920/7039/11037/6857/3575/950/30011/23208/7311/51138
R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,12,0.546547188406451,1.191756484151566,0.26572327044025157,0.9992636229749632,0.9255096504146965,1461,"tags=25%, list=10%, signal=22%",983/2810/1111
R-HSA-416700,Other semaphorin interactions,13,0.5294270820606763,1.1839267026071778,0.2650231124807396,0.9992636229749632,0.9255096504146965,2470,"tags=54%, list=17%, signal=44%",64218/10154/23129/8482/3688/971/10507
R-HSA-163615,PKA activation,14,-0.45864561944865784,-1.1763121988474827,0.27507163323782235,0.9992636229749632,0.9255096504146965,3152,"tags=57%, list=22%, signal=44%",5566/808/5576/5573/109/115/5577/112
R-HSA-112409,RAF-independent MAPK1/3 activation,21,0.4759278403883448,1.1705274185659322,0.2673559822747415,0.9992636229749632,0.9255096504146965,1108,"tags=14%, list=8%, signal=13%",3570/983/1844
R-HSA-212676,Dopamine Neurotransmitter Release Cycle,13,0.522963262716641,1.1694720428786918,0.2773497688751926,0.9992636229749632,0.9255096504146965,1117,"tags=23%, list=8%, signal=21%",6616/6857/6812
R-HSA-389513,CTLA4 inhibitory signaling,19,0.48358709307674924,1.1650815604711888,0.2721804511278195,0.9992636229749632,0.9255096504146965,4486,"tags=47%, list=32%, signal=32%",1493/5525/208/5516/7525/5781/5527/10000/5518
R-HSA-9840309,Glycosphingolipid biosynthesis,11,-0.48413991056884215,-1.1583227163311534,0.2749326145552561,0.9992636229749632,0.9255096504146965,524,"tags=27%, list=4%, signal=26%",2524/30815/6487
R-HSA-432142,Platelet sensitization by LDL,15,0.4988932733014913,1.1540594247885365,0.27886056971514245,0.9992636229749632,0.9255096504146965,4486,"tags=60%, list=32%, signal=41%",2268/5175/1432/5525/5516/5781/5527/7804/5518
R-HSA-5625900,RHO GTPases activate CIT,19,0.47725309868744303,1.1498213929175907,0.28421052631578947,0.9992636229749632,0.9255096504146965,422,"tags=11%, list=3%, signal=10%",11113/79784
R-HSA-8964043,Plasma lipoprotein clearance,31,0.4344414147997385,1.14944203278618,0.2673130193905817,0.9992636229749632,0.9255096504146965,3011,"tags=29%, list=21%, signal=23%",7436/341/348/8435/57552/7311/1175/10062/6646
R-HSA-389357,CD28 dependent PI3K/Akt signaling,19,0.47656571957499416,1.1481653257056395,0.2857142857142857,0.9992636229749632,0.9255096504146965,904,"tags=11%, list=6%, signal=10%",940/117145
R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,35,0.42216048955705865,1.1474336527378206,0.2703804347826087,0.9992636229749632,0.9255096504146965,2244,"tags=26%, list=16%, signal=22%",9580/6657/6934/6659/7089/51176/7311/331/283149
R-HSA-912526,Interleukin receptor SHC signaling,19,0.4753983038615486,1.1453527309515361,0.2857142857142857,0.9992636229749632,0.9255096504146965,516,"tags=11%, list=4%, signal=10%",5291/3568
R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,49,0.394541446451368,1.1435538348062684,0.2644415917843389,0.9992636229749632,0.9255096504146965,5530,"tags=65%, list=39%, signal=40%",7311/5696/5715/5693/595/5685/5698/1019/5720/5691/7314/5694/7979/5688/10197/5721/5699/5702/5690/10213/2932/5704/23198/5684/7316/5689/5686/9491/5713/5705/5695/5714
R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,38,0.41057830577113624,1.1348365852484783,0.2813333333333333,0.9992636229749632,0.9255096504146965,3576,"tags=29%, list=25%, signal=22%",51284/340061/861/4792/9111/7311/834/10465/5478/7314/4790
R-HSA-72613,Eukaryotic Translation Initiation,38,0.4103729209541101,1.134268902540601,0.2813333333333333,0.9992636229749632,0.9255096504146965,5147,"tags=55%, list=36%, signal=35%",1978/8892/3921/7311/1975/8665/27335/8667/6175/51386/3646/2197/8666/8894/6181/8668/6176/8669/10480/1965/1977
R-HSA-72737,Cap-dependent Translation Initiation,38,0.4103729209541101,1.134268902540601,0.2813333333333333,0.9992636229749632,0.9255096504146965,5147,"tags=55%, list=36%, signal=35%",1978/8892/3921/7311/1975/8665/27335/8667/6175/51386/3646/2197/8666/8894/6181/8668/6176/8669/10480/1965/1977
R-HSA-5693606,DNA Double Strand Break Response,62,0.3758604773602997,1.128650439792808,0.27330779054916987,0.9992636229749632,0.9255096504146965,2902,"tags=31%, list=21%, signal=24%",8344/3018/8367/8361/8294/8348/8339/8340/8347/8345/7311/472/7468/8349/3014/7341/2140/85236/8341
R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,61,0.3769344869951247,1.1272633991575989,0.27564102564102566,0.9992636229749632,0.9255096504146965,5530,"tags=59%, list=39%, signal=36%",126374/112399/7311/5696/5715/5693/5685/5698/5720/5691/9978/7314/5694/7979/5688/10197/5721/5699/5702/5690/10213/6923/5704/23198/5684/7316/5689/8994/5686/54583/3091/9491/5713/5705/5695/5714
R-HSA-8939902,Regulation of RUNX2 expression and activity,62,0.37447746107914104,1.12449745742836,0.2796934865900383,0.9992636229749632,0.9255096504146965,5044,"tags=52%, list=36%, signal=33%",860/59269/2099/7311/5696/6772/5715/5693/5685/5698/5720/5691/9978/7314/5694/865/7979/5688/10197/5721/5699/5702/5690/10213/2932/5704/23198/5684/7316/5689/5686/9491
R-HSA-195253,Degradation of beta-catenin by the destruction complex,80,0.3623109678812177,1.1232833805714766,0.27351485148514854,0.9992636229749632,0.9255096504146965,5530,"tags=61%, list=39%, signal=38%",6934/1488/7089/51176/7311/5696/5715/5693/6932/5685/5698/5525/5720/5691/166/5516/139285/9978/7314/5694/5527/7979/5688/10197/5721/5699/5702/8312/5690/10213/54764/2932/5704/5518/23198/5684/7091/8945/7316/5689/5686/9491/5528/5713/5705/5515/10023/5695/5714
R-HSA-211000,Gene Silencing by RNA,102,0.3495031353620927,1.1204028597950468,0.2746478873239437,0.9992636229749632,0.9255096504146965,2927,"tags=24%, list=21%, signal=19%",8331/8352/8344/8356/3018/8367/8361/8294/8348/201164/8339/8340/8347/79023/8337/8345/3012/8349/8354/3014/85236/23405/8341/8357
R-HSA-9700206,Signaling by ALK in cancer,84,0.3577808095706388,1.1203321343113186,0.28536585365853656,0.9992636229749632,0.9255096504146965,1518,"tags=11%, list=11%, signal=10%",5291/53335/238/3002/7414/8496/2335/5551/7171
R-HSA-9725370,Signaling by ALK fusions and activated point mutants,84,0.3577808095706388,1.1203321343113186,0.28536585365853656,0.9992636229749632,0.9255096504146965,1518,"tags=11%, list=11%, signal=10%",5291/53335/238/3002/7414/8496/2335/5551/7171
R-HSA-2871809,FCERI mediated Ca+2 mobilization,30,-0.3547252615706674,-1.120225012820179,0.27702702702702703,0.9992636229749632,0.9255096504146965,1462,"tags=23%, list=10%, signal=21%",10451/6654/3709/7294/7410/3708/2207
R-HSA-69481,G2/M Checkpoints,148,0.3368889111275609,1.1165437849931525,0.26914414414414417,0.9992636229749632,0.9255096504146965,4748,"tags=45%, list=34%, signal=30%",990/8344/51512/983/3018/8367/8361/8294/8348/10926/2810/23594/8339/8340/8347/1111/116028/8345/7311/5696/472/5715/4171/5693/7468/8349/4998/3014/5685/5698/85236/891/8341/80010/5720/5691/5982/7314/5694/4683/9088/10524/7979/5688/10197/5721/5699/84515/5702/7334/6119/5690/10213/7529/5704/165918/4173/23198/8364/7531/83695/5684/5001/10971/8924/7316
R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,81,0.35931541351443563,1.1162539416512636,0.276885043263288,0.9992636229749632,0.9255096504146965,4934,"tags=43%, list=35%, signal=28%",991/983/701/11065/4085/9212/7311/5696/5715/5693/5347/5685/5698/891/5720/5691/7314/5694/7979/5688/10197/5721/5699/5702/5690/10213/51529/5704/27338/23198/5684/8945/7316/5689/5686
R-HSA-453276,Regulation of mitotic cell cycle,81,0.35931541351443563,1.1162539416512636,0.276885043263288,0.9992636229749632,0.9255096504146965,4934,"tags=43%, list=35%, signal=28%",991/983/701/11065/4085/9212/7311/5696/5715/5693/5347/5685/5698/891/5720/5691/7314/5694/7979/5688/10197/5721/5699/5702/5690/10213/51529/5704/27338/23198/5684/8945/7316/5689/5686
R-HSA-5655253,Signaling by FGFR2 in disease,26,-0.37135508801161543,-1.1141417217931964,0.27450980392156865,0.9992636229749632,0.9255096504146965,4784,"tags=38%, list=34%, signal=25%",5335/5434/3265/5433/5295/4686/2962/5290/6654/2254
R-HSA-168898,Toll-like Receptor Cascades,133,0.33538050031566274,1.1070076648470015,0.2853907134767837,0.9992636229749632,0.9255096504146965,1647,"tags=11%, list=12%, signal=10%",6285/4208/51284/3684/3689/246330/5641/7098/4064/11274/1508/4792/353376/4793/1687
R-HSA-195721,Signaling by WNT,234,0.320006191001064,1.098295335832781,0.27854855923159016,0.9992636229749632,0.9255096504146965,3859,"tags=31%, list=27%, signal=23%",59352/23236/9580/8331/5881/8352/6657/8344/8356/3018/8367/6934/8361/6659/8294/8348/2775/1488/7089/51176/7855/8339/8340/8347/8337/59349/8345/5148/7311/5696/3012/5715/331/5693/2790/283149/4609/8349/8354/5579/3014/8607/6932/5685/5698/1175/85236/5525/8341/8357/5720/1455/5691/208/81847/166/5516/59345/4343/139285/9978/25776/7314/5694/805/5527/10524/7979/5688/10197/5721/5699
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",12,0.5336299447494842,1.1635901899831882,0.2893081761006289,1,0.9261916766861886,479,"tags=17%, list=3%, signal=16%",2905/816
R-HSA-1059683,Interleukin-6 signaling,10,0.562625630736157,1.1615184995483774,0.3116883116883117,1,0.9261916766861886,707,"tags=20%, list=5%, signal=19%",3570/9021
R-HSA-2046104,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,11,0.5445446738609873,1.1613447842120963,0.3058637083993661,1,0.9261916766861886,410,"tags=9%, list=3%, signal=9%",9415
R-HSA-2046106,alpha-linolenic acid (ALA) metabolism,11,0.5445446738609873,1.1613447842120963,0.3058637083993661,1,0.9261916766861886,410,"tags=9%, list=3%, signal=9%",9415
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,10,-0.4878796354351465,-1.1576815714873223,0.2927461139896373,1,0.9261916766861886,1432,"tags=60%, list=10%, signal=54%",5594/5598/3265/5595/6654/5578
R-HSA-1433559,Regulation of KIT signaling,14,-0.45013535788189346,-1.1544854897896226,0.2922636103151863,1,0.9261916766861886,1432,"tags=29%, list=10%, signal=26%",6654/867/3815/5578
R-HSA-9759475,Regulation of CDH11 Expression and Function,17,0.4859938376343901,1.1467656668884836,0.2974588938714499,1,0.9261916766861886,481,"tags=18%, list=3%, signal=17%",56978/1500/8728
R-HSA-390450,Folding of actin by CCT/TriC,10,0.5551657978070643,1.1461179676896633,0.31493506493506496,1,0.9261916766861886,5964,"tags=90%, list=42%, signal=52%",10693/22948/7203/10574/10576/10694/10575/908/60
R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",10,0.5526135495677409,1.1408489515207143,0.3246753246753247,1,0.9261916766861886,55,"tags=10%, list=0%, signal=10%",5291
R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,10,0.5526135495677409,1.1408489515207143,0.3246753246753247,1,0.9261916766861886,55,"tags=10%, list=0%, signal=10%",5291
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,18,0.4797581722035685,1.1388133684992985,0.30165912518853694,1,0.9261916766861886,481,"tags=17%, list=3%, signal=16%",56978/1500/8728
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,18,0.4797581722035685,1.1388133684992985,0.30165912518853694,1,0.9261916766861886,481,"tags=17%, list=3%, signal=16%",56978/1500/8728
R-HSA-1839126,FGFR2 mutant receptor activation,17,-0.42243020442248214,-1.138643300080789,0.3063063063063063,1,0.9261916766861886,208,"tags=41%, list=1%, signal=41%",5432/22916/5434/5433/4686/2962/2254
R-HSA-9861718,Regulation of pyruvate metabolism,30,0.4344369506721193,1.1383699751806298,0.28895184135977336,1,0.9261916766861886,2625,"tags=23%, list=19%, signal=19%",4199/8050/64777/7311/2954/3939/23409
R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,13,0.5067032899522717,1.1331108203577858,0.3266563944530046,1,0.9261916766861886,199,"tags=15%, list=1%, signal=15%",140766/54507
R-HSA-72702,Ribosomal scanning and start codon recognition,26,0.44387551437918643,1.1317472080203965,0.2988505747126437,1,0.9261916766861886,5147,"tags=58%, list=36%, signal=37%",3921/1975/8665/27335/8667/51386/3646/2197/8666/8894/8668/8669/10480/1965/1977
R-HSA-1638074,Keratan sulfate/keratin metabolism,24,0.44916890350003125,1.1308567400796887,0.3062409288824383,1,0.9261916766861886,1617,"tags=25%, list=11%, signal=22%",89944/5549/9331/6484/79369/8704
R-HSA-5083635,Defective B3GALTL causes PpS,12,0.5181144477220051,1.129758355185455,0.34276729559748426,1,0.9261916766861886,199,"tags=17%, list=1%, signal=16%",140766/54507
R-HSA-9013420,RHOU GTPase cycle,37,0.4087103033940422,1.124283921149337,0.2971887550200803,1,0.9261916766861886,2213,"tags=19%, list=16%, signal=16%",58480/57514/81839/9231/667/5063/9352
R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,16,-0.4263011036799357,-1.1239880795496244,0.32238805970149254,1,0.9261916766861886,1038,"tags=25%, list=7%, signal=23%",5664/57534/28514/3714
R-HSA-525793,Myogenesis,18,0.4728709565785819,1.1224650211862193,0.3167420814479638,1,0.9261916766861886,759,"tags=17%, list=5%, signal=16%",4208/4756/6925
R-HSA-5637810,Constitutive Signaling by EGFRvIII,12,-0.45492207962909603,-1.1219013175512644,0.31693989071038253,1,0.9261916766861886,1511,"tags=50%, list=11%, signal=45%",5335/3265/5295/5290/6654/867
R-HSA-5637812,Signaling by EGFRvIII in Cancer,12,-0.45492207962909603,-1.1219013175512644,0.31693989071038253,1,0.9261916766861886,1511,"tags=50%, list=11%, signal=45%",5335/3265/5295/5290/6654/867
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",14,-0.43557952463199656,-1.117153389601189,0.3237822349570201,1,0.9261916766861886,151,"tags=21%, list=1%, signal=21%",2793/784/112
R-HSA-977444,GABA B receptor activation,17,-0.4143304017290087,-1.1168106139415281,0.3183183183183183,1,0.9261916766861886,2090,"tags=29%, list=15%, signal=25%",2793/109/115/2550/112
R-HSA-991365,Activation of GABAB receptors,17,-0.4143304017290087,-1.1168106139415281,0.3183183183183183,1,0.9261916766861886,2090,"tags=29%, list=15%, signal=25%",2793/109/115/2550/112
R-HSA-9033658,Blood group systems biosynthesis,12,-0.45263079396494416,-1.1162506874310598,0.32786885245901637,1,0.9261916766861886,524,"tags=42%, list=4%, signal=40%",6007/2524/30815/6487/28
R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,76,0.36402073879556773,1.1158581871796225,0.29109159347553326,1,0.9261916766861886,4934,"tags=45%, list=35%, signal=29%",991/983/701/11065/4085/7311/5696/5715/5693/5347/5685/5698/891/5720/5691/7314/5694/7979/5688/10197/5721/5699/5702/5690/10213/51529/5704/27338/23198/5684/8945/7316/5689/5686
R-HSA-9620244,Long-term potentiation,14,0.49222251297480857,1.1153618892392063,0.33996937212863704,1,0.9261916766861886,2358,"tags=29%, list=17%, signal=24%",2905/816/4900/1742
R-HSA-68949,Orc1 removal from chromatin,67,0.36662436766397416,1.114298968343855,0.2998745294855709,1,0.9261916766861886,5044,"tags=51%, list=36%, signal=33%",81620/990/23594/7311/5696/5715/4171/5693/4998/5685/5698/5720/5691/9978/7314/5694/7979/5688/10197/5721/5699/84515/5702/5690/10213/5704/4173/23198/5684/5001/7316/5689/5686/9491
