ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-HSA-9696264,RND3 GTPase cycle,36,0.5330916750737051,1.336539291130674,0.08195020746887967,0.47434069850320737,0.43665828862962824,3314,"tags=61%, list=32%, signal=42%",1969/10970/1362/8502/55789/9462/57449/23592/56667/5295/9231/57584/394/91544/81839/1832/667/6093/390/7126/23513/857
R-HSA-1912422,Pre-NOTCH Expression and Processing,44,0.5227084758140795,1.3348598489641545,0.07700205338809035,0.47434069850320737,0.43665828862962824,3937,"tags=70%, list=38%, signal=44%",1869/861/2033/8850/4242/595/9794/489/192669/6400/1871/6487/57690/6484/4851/192670/55534/488/1387/27161/7157/2683/5584/3516/7027/5986/23112/26523/27327/3955/10959
R-HSA-69231,Cyclin D associated events in G1,46,0.5157187322555066,1.319977416346313,0.08196721311475409,0.47434069850320737,0.43665828862962824,2343,"tags=39%, list=23%, signal=30%",1029/28227/1869/3717/898/4067/1021/5933/1028/1875/595/1017/894/5520/1871/1031/5516/6502
R-HSA-69236,G1 Phase,46,0.5157187322555066,1.319977416346313,0.08196721311475409,0.47434069850320737,0.43665828862962824,2343,"tags=39%, list=23%, signal=30%",1029/28227/1869/3717/898/4067/1021/5933/1028/1875/595/1017/894/5520/1871/1031/5516/6502
R-HSA-69473,G2/M DNA damage checkpoint,53,0.5099356006323782,1.3177363929570654,0.07520325203252033,0.47434069850320737,0.43665828862962824,2769,"tags=40%, list=27%, signal=29%",1763/983/891/641/9656/7465/5984/1111/11073/995/672/5884/5932/472/116028/7534/545/5985/80010/7157/8924
R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),29,-0.32706113231547496,-1.308807833649456,0.07708475812434831,0.47434069850320737,0.43665828862962824,4745,"tags=55%, list=46%, signal=30%",27183/84313/51271/128866/89853/11267/7316/51652/7251/79643/51160/51510/7314/29082/27243/79720
R-HSA-9772573,Late SARS-CoV-2 Infection Events,60,0.495244774399594,1.2902300564831073,0.07910750507099391,0.47434069850320737,0.43665828862962824,2750,"tags=38%, list=27%, signal=28%",196527/6482/79668/7991/2530/55107/3703/4124/29801/54625/6480/2589/84875/6483/83666/7113/6487/51201/84061/6484/50636/821/4249
R-HSA-69242,S Phase,153,0.4428191957683867,1.2043281454869685,0.079,0.47434069850320737,0.43665828862962824,3403,"tags=39%, list=33%, signal=27%",11065/994/1763/23594/81620/84296/8318/1869/113130/898/890/4175/27338/7465/51659/990/993/5427/5984/1875/2237/4171/10714/9837/286826/595/1017/8243/23198/157570/114799/23047/996/5422/91768/5985/6502/5711/23649/91750/5698/5716/23244/4174/8697/5925/1019/10274/84515/3978/4173/5981/4999/1027/7027/51343/4331/132660/5425/5885
R-HSA-112040,G-protein mediated events,36,0.5283202664633992,1.3245766674771882,0.08506224066390042,0.4859134863676028,0.4473117150791962,3109,"tags=53%, list=30%, signal=37%",2769/109/3838/9630/5578/2776/196883/5332/5594/5576/5613/10768/817/3710/5573/2771/5331/3709/113
R-HSA-199418,Negative regulation of the PI3K/AKT network,68,0.48358057101611696,1.275686185156762,0.08450704225352113,0.4859134863676028,0.4473117150791962,3269,"tags=49%, list=32%, signal=33%",90865/4233/3667/57761/7409/5781/2264/118788/3932/1839/2323/8660/2069/5295/6801/3815/5529/10818/1956/5880/5594/8870/5291/8396/5516/5527/23239/117145/5526/5305/5290/5728/23396
R-HSA-446652,Interleukin-1 family signaling,120,0.4499987860919038,1.2130933627476008,0.085,0.4859134863676028,0.4473117150791962,3515,"tags=35%, list=34%, signal=23%",6288/3557/11213/240/3656/3553/90865/92610/5782/5781/6774/5784/121457/8767/10454/23198/11274/1326/57162/6416/23291/841/6885/9684/4790/5711/7850/5698/5716/7157/5599/4791/4215/834/9097/4088/10392/257397/5775/351/9683/3551
R-HSA-114608,Platelet degranulation,72,0.47986238527188285,1.2677994591059725,0.08551307847082495,0.48640131386610264,0.4477607887541171,1257,"tags=19%, list=12%, signal=17%",7076/5345/5196/1893/5265/2335/5768/1191/813/308/7422/5627/10447/139322
R-HSA-5693538,Homology Directed Repair,88,0.468585903714126,1.2472288340450857,0.08617234468937876,0.48806549268750266,0.4492927624566042,2841,"tags=38%, list=28%, signal=27%",1763/63967/10635/10721/641/9656/890/79728/675/8914/5427/5984/1111/2237/11073/348654/10714/672/1017/5884/5932/472/116028/54962/545/7517/142/5985/197342/80010/8924/5893/51426
R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",34,0.5381089397998962,1.33200711952947,0.0875,0.4914029535864979,0.45236508994004,2350,"tags=41%, list=23%, signal=32%",3635/3717/4067/7409/5781/6776/5295/867/7534/7525/6654/6850/5291/3716
R-HSA-68962,Activation of the pre-replicative complex,31,0.541177059912062,1.3311057101854498,0.08731808731808732,0.4914029535864979,0.45236508994004,3950,"tags=68%, list=38%, signal=42%",23594/81620/8318/4175/990/5427/4171/29935/55388/1017/5422/23649/4174/84515/4173/4999/4176/5000/10926/4172/54107
R-HSA-189483,Heme degradation,10,0.6813762060761528,1.408809801378915,0.0882016036655212,0.4932619095748265,0.45407636738906093,411,"tags=30%, list=4%, signal=29%",28234/644/4363
R-HSA-156842,Eukaryotic Translation Elongation,11,-0.49917339297870267,-1.4838538774181527,0.09183227444226445,0.49889288686797545,0.45926001052973503,5162,"tags=100%, list=50%, signal=50%",3921/6181/7311/1936/2197/1915/1933/6175/1938/1937
R-HSA-1834941,STING mediated induction of host immune responses,11,0.6649828225391887,1.4037224980192873,0.09101251422070535,0.49889288686797545,0.45926001052973503,951,"tags=18%, list=9%, signal=17%",3428/5591
R-HSA-879415,Advanced glycosylation endproduct receptor signaling,10,0.6764013005147209,1.398523713233512,0.09163802978235967,0.49889288686797545,0.45926001052973503,33,"tags=10%, list=0%, signal=10%",6288
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,17,0.6063834065249067,1.3887161869854727,0.09140369967355821,0.49889288686797545,0.45926001052973503,3795,"tags=82%, list=37%, signal=52%",51129/80149/154796/1499/6667/192669/57690/192670/27161/3609/23112/1500/26523/27327
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,17,0.6063834065249067,1.3887161869854727,0.09140369967355821,0.49889288686797545,0.45926001052973503,3795,"tags=82%, list=37%, signal=52%",51129/80149/154796/1499/6667/192669/57690/192670/27161/3609/23112/1500/26523/27327
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,74,0.4777049075700721,1.2631749236965615,0.09154929577464789,0.49889288686797545,0.45926001052973503,1424,"tags=24%, list=14%, signal=21%",11004/146909/56992/24137/1062/84617/29127/26286/3832/11015/9493/10112/9585/64837/7280/3833/7846/3796
R-HSA-9013423,RAC3 GTPase cycle,72,0.4764675015325055,1.2588301547791254,0.09054325955734406,0.49889288686797545,0.45926001052973503,2414,"tags=36%, list=23%, signal=28%",4810/81624/29127/1969/3998/1829/55789/182/653361/23092/10152/23592/11135/55971/5295/7112/116984/57584/23075/5062/394/397/81839/27/3930/3688
R-HSA-389661,Glyoxylate metabolism and glycine degradation,11,-0.4972261626323942,-1.4780654973878105,0.09426488237144012,0.49998401508975526,0.4602644577203331,1197,"tags=45%, list=12%, signal=40%",1738/275/5827/1610/189
R-HSA-113418,Formation of the Early Elongation Complex,32,-0.325959851880725,-1.3081949639467627,0.09448698184867307,0.49998401508975526,0.4602644577203331,6950,"tags=100%, list=68%, signal=33%",2966/5433/2965/5431/2967/5430/25920/22916/2071/404672/6829/9150/5440/5441/5438/5432/2963/4686/2068/7469/5435/902/7936/5434/5436/2962/6827/1022/5437/51497/5439
R-HSA-167158,Formation of the HIV-1 Early Elongation Complex,32,-0.325959851880725,-1.3081949639467627,0.09448698184867307,0.49998401508975526,0.4602644577203331,6950,"tags=100%, list=68%, signal=33%",2966/5433/2965/5431/2967/5430/25920/22916/2071/404672/6829/9150/5440/5441/5438/5432/2963/4686/2068/7469/5435/902/7936/5434/5436/2962/6827/1022/5437/51497/5439
R-HSA-381070,IRE1alpha activates chaperones,46,0.5037316789877095,1.2892966622600075,0.0932377049180328,0.49998401508975526,0.4602644577203331,3056,"tags=48%, list=30%, signal=34%",11015/7466/7494/2137/10525/6745/4189/5611/22872/58477/10954/1663/84447/3309/2081/3068/55033/55738/2673/5526/64061/27230
R-HSA-9013405,RHOD GTPase cycle,46,0.502213890326475,1.2854118959517256,0.0942622950819672,0.49998401508975526,0.4602644577203331,3547,"tags=57%, list=34%, signal=37%",81624/29127/5361/3998/55789/23092/23592/1729/5295/7112/57584/394/4001/94134/81839/3930/29984/26092/1730/7444/87/9743/857/56924/79180/123720
R-HSA-163685,Integration of energy metabolism,67,0.47941382546574096,1.264928278953226,0.094662638469285,0.49998401508975526,0.4602644577203331,3109,"tags=46%, list=30%, signal=33%",2769/10411/5563/2182/109/9630/5578/9495/2776/2194/51085/1131/196883/6513/6804/2181/51422/5576/10681/5516/10768/8826/47/3710/5573/783/2771/5331/4082/3709/113
R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,78,0.4705734435164561,1.2481480175385078,0.09437751004016064,0.49998401508975526,0.4602644577203331,4189,"tags=56%, list=41%, signal=34%",5563/1763/9212/22974/641/890/5984/1111/11073/672/1017/5884/5932/472/1263/116028/204851/6790/545/51422/4194/4193/5985/1459/6884/11198/6872/80010/7157/6874/6881/6873/1432/5562/580/28996/26155/112858/83860/5810/6908/8148/4683/7486
R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,16,0.6110728400620535,1.3782592682399506,0.09691629955947137,0.5084394932750564,0.46804821872922264,1261,"tags=44%, list=12%, signal=38%",983/1869/4605/890/5933/1875/286826
R-HSA-416700,Other semaphorin interactions,12,0.6419385203946277,1.3731560913624508,0.09817351598173515,0.5084394932750564,0.46804821872922264,893,"tags=42%, list=9%, signal=38%",10154/64218/5361/10507/3672
R-HSA-6783589,Interleukin-6 family signaling,13,0.6264669343195042,1.3558038572429922,0.09772727272727273,0.5084394932750564,0.46804821872922264,1720,"tags=69%, list=17%, signal=58%",9021/3976/3717/6772/5781/6774/3572/23529/867
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),82,0.46607176345349294,1.2390672022437301,0.09729187562688064,0.5084394932750564,0.46804821872922264,2841,"tags=37%, list=28%, signal=27%",1763/63967/10635/641/9656/890/79728/675/8914/5427/5984/1111/11073/348654/10714/672/1017/5884/5932/472/116028/54962/545/7517/5985/197342/80010/8924/5893/51426
R-HSA-983712,Ion channel transport,96,0.4604378919025426,1.2306415379066942,0.098,0.5084394932750564,0.46804821872922264,2591,"tags=34%, list=25%, signal=26%",196527/7226/80727/538/23250/2040/55107/57205/197259/493/23120/444/23400/1185/65268/65266/65125/1182/11059/10312/1184/489/27032/23200/1831/286410/155066/9914/54822/523/817/50636/488
R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,88,0.46037262413277275,1.2253676576103225,0.10020040080160321,0.509033333843259,0.46859488362019347,3515,"tags=45%, list=34%, signal=30%",6288/6280/11213/1846/3656/92610/1849/8651/1848/7099/4214/121457/8767/10454/11274/1326/57162/6416/23291/841/6885/9684/5594/4205/4790/5516/9261/7157/5599/4791/9097/1432/10392/5606/5601/257397/2002/351/9683/3551
R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,88,0.46037262413277275,1.2253676576103225,0.10020040080160321,0.509033333843259,0.46859488362019347,3515,"tags=45%, list=34%, signal=30%",6288/6280/11213/1846/3656/92610/1849/8651/1848/7099/4214/121457/8767/10454/11274/1326/57162/6416/23291/841/6885/9684/5594/4205/4790/5516/9261/7157/5599/4791/9097/1432/10392/5606/5601/257397/2002/351/9683/3551
R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,88,0.46037262413277275,1.2253676576103225,0.10020040080160321,0.509033333843259,0.46859488362019347,3515,"tags=45%, list=34%, signal=30%",6288/6280/11213/1846/3656/92610/1849/8651/1848/7099/4214/121457/8767/10454/11274/1326/57162/6416/23291/841/6885/9684/5594/4205/4790/5516/9261/7157/5599/4791/9097/1432/10392/5606/5601/257397/2002/351/9683/3551
R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,88,0.46037262413277275,1.2253676576103225,0.10020040080160321,0.509033333843259,0.46859488362019347,3515,"tags=45%, list=34%, signal=30%",6288/6280/11213/1846/3656/92610/1849/8651/1848/7099/4214/121457/8767/10454/11274/1326/57162/6416/23291/841/6885/9684/5594/4205/4790/5516/9261/7157/5599/4791/9097/1432/10392/5606/5601/257397/2002/351/9683/3551
R-HSA-69206,G1/S Transition,125,0.4440378328703284,1.1994292838945126,0.099,0.509033333843259,0.46859488362019347,3356,"tags=38%, list=33%, signal=26%",6241/23594/28227/81620/983/891/8318/1869/898/890/4175/7298/7465/5933/7083/990/993/5427/1875/4171/26271/29935/55388/286826/595/1017/1876/5422/1719/91768/5516/6502/5711/23649/91750/5698/5716/4174/5925/1019/84515/4173/4999/1027/7027/4331/132660
R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,26,-0.31782530082160276,-1.2917320767435179,0.10091841354785755,0.5107315909969521,0.4701582284158743,593,"tags=19%, list=6%, signal=18%",136/111/2770/2790/54331
R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,35,0.5244561836675994,1.3087836837114335,0.10269709543568464,0.5159208801231261,0.4749352718283197,3337,"tags=51%, list=32%, signal=35%",11065/1869/898/1021/27338/1028/595/1017/894/996/1871/6502/8697/5925/1019/1027/7027/51343
R-HSA-9730414,MITF-M-regulated melanocyte development,75,0.4706241373468977,1.2449546360575885,0.1027190332326284,0.5159208801231261,0.4749352718283197,4021,"tags=56%, list=39%, signal=34%",4233/1029/891/5347/1499/1729/57492/7514/595/1017/3815/5873/6932/25942/2766/23411/192669/605/6599/8110/6595/5594/57690/192670/9274/523/1387/27161/23405/3978/596/7030/23112/4254/26523/27327/2932/26039/6597/208/8289/1385
R-HSA-373760,L1CAM interactions,55,0.49192595846067766,1.2753116777573892,0.10365853658536585,0.5186823766733908,0.47747739052380633,2570,"tags=35%, list=25%, signal=26%",24137/3673/84617/3915/3912/2048/214/3685/3672/163/7280/7846/4478/1956/6386/5594/3688/1459/6711
R-HSA-211897,Cytochrome P450 - arranged by substrate type,27,-0.3488651197337009,-1.3883030560375849,0.10531952212190829,0.5196750930164904,0.4783912438381863,665,"tags=37%, list=6%, signal=35%",1559/8529/5447/66002/1562/2230/1593/1555/1565/9971
R-HSA-202670,ERKs are inactivated,13,0.6193673440868998,1.3404388773934721,0.10454545454545454,0.5196750930164904,0.4783912438381863,663,"tags=23%, list=6%, signal=22%",1846/1849/1848
R-HSA-1912408,Pre-NOTCH Transcription and Translation,30,0.5340238725225996,1.3072151375588537,0.10520833333333333,0.5196750930164904,0.4783912438381863,3795,"tags=70%, list=37%, signal=44%",1869/861/2033/8850/595/9794/192669/1871/57690/4851/192670/55534/1387/27161/7157/5584/3516/7027/23112/26523/27327
R-HSA-9035034,RHOF GTPase cycle,35,0.5221667068966747,1.303070280122466,0.10580912863070539,0.5196750930164904,0.4783912438381863,3314,"tags=57%, list=32%, signal=39%",81624/55789/65124/55971/1729/5295/7112/57584/8776/394/4001/94134/10160/81839/29843/26092/1730/87/9743/857
R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,70,0.4746818317645957,1.2517096956298002,0.10574018126888217,0.5196750930164904,0.4783912438381863,724,"tags=13%, list=7%, signal=12%",701/11065/991/983/891/890/4751/27338/9232
R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,15,-0.4107722990928368,-1.3930877226749536,0.10656009204149555,0.5202470293933709,0.4789177446430335,443,"tags=33%, list=4%, signal=32%",2230/2678/4128/95/1593
R-HSA-2672351,Stimuli-sensing channels,51,0.4957150071067392,1.2787737169191078,0.10670731707317073,0.5202470293933709,0.4789177446430335,1656,"tags=27%, list=16%, signal=23%",196527/7226/80727/2040/55107/197259/444/1185/65268/65266/65125/1182/11059/1184
R-HSA-5689896,Ovarian tumor domain proteases,34,0.5245066685687919,1.2983367587873882,0.10729166666666666,0.5211868917274939,0.47978294275835576,1644,"tags=24%, list=16%, signal=20%",79931/78990/983/55432/8767/54764/324/23252
R-HSA-5625900,RHO GTPases activate CIT,17,0.5946616029789218,1.361871358862188,0.10772578890097932,0.5213928182807399,0.47997251016551173,1050,"tags=29%, list=10%, signal=26%",11113/9055/4660/9928/10398
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,10,0.6659886126265581,1.376994495417086,0.10882016036655212,0.5247812806082641,0.4830917874396136,2068,"tags=60%, list=20%, signal=48%",4800/7494/7184/3309/811/22926
R-HSA-4090294,SUMOylation of intracellular receptors,25,-0.3463232004237732,-1.3753878544504061,0.11785712179818683,0.5248634984833165,0.48316747379064445,880,"tags=28%, list=9%, signal=26%",7067/7376/2908/5914/5468/10062/9971
R-HSA-1482801,Acyl chain remodelling of PS,11,0.648968824986236,1.3699183035553306,0.11262798634812286,0.5248634984833165,0.48316747379064445,821,"tags=27%, list=8%, signal=25%",5320/114884/114882
R-HSA-176974,Unwinding of DNA,11,0.6459385112020108,1.3635215674430619,0.11376564277588168,0.5248634984833165,0.48316747379064445,1218,"tags=55%, list=12%, signal=48%",84296/8318/4175/51659/4171/9837
R-HSA-9759475,Regulation of CDH11 Expression and Function,16,0.603070487651381,1.3602101656540597,0.11013215859030837,0.5248634984833165,0.48316747379064445,3795,"tags=81%, list=37%, signal=51%",51129/154796/1499/6667/192669/57690/192670/27161/3609/23112/1500/26523/27327
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,12,0.6302087781054478,1.3480652663647585,0.11073059360730593,0.5248634984833165,0.48316747379064445,2068,"tags=50%, list=20%, signal=40%",4800/7494/7184/3309/811/22926
R-HSA-9725554,Differentiation of keratinocytes in interfollicular epidermis in mammalian skin,19,0.5817684510459873,1.346284378232225,0.11700975081256772,0.5248634984833165,0.48316747379064445,1616,"tags=47%, list=16%, signal=40%",2707/93099/360/3655/11005/3691/26018/3866/10413
R-HSA-9734767,Developmental Cell Lineages,19,0.5817684510459873,1.346284378232225,0.11700975081256772,0.5248634984833165,0.48316747379064445,1616,"tags=47%, list=16%, signal=40%",2707/93099/360/3655/11005/3691/26018/3866/10413
R-HSA-3134975,Regulation of innate immune responses to cytosolic DNA,12,0.627249211948192,1.3417345256979925,0.11301369863013698,0.5248634984833165,0.48316747379064445,152,"tags=8%, list=1%, signal=8%",81030
R-HSA-76009,Platelet Aggregation (Plug Formation),20,0.5740172639684537,1.3378065387460054,0.11827956989247312,0.5248634984833165,0.48316747379064445,2071,"tags=35%, list=20%, signal=28%",10411/1278/2335/1277/6654/6850/5747
R-HSA-5694530,Cargo concentration in the ER,25,0.5516980613617312,1.3277382267278879,0.10970464135021098,0.5248634984833165,0.48316747379064445,782,"tags=20%, list=8%, signal=19%",5265/9871/3998/10802/90411
R-HSA-2514856,The phototransduction cascade,16,-0.3827288140649029,-1.3254133133352175,0.11698041592603232,0.5248634984833165,0.48316747379064445,196,"tags=19%, list=2%, signal=18%",1259/8787/5145
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",16,-0.3827288140649029,-1.3254133133352175,0.11698041592603232,0.5248634984833165,0.48316747379064445,196,"tags=19%, list=2%, signal=18%",1259/8787/5145
R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,25,0.5502621965880021,1.3242826181586165,0.11392405063291139,0.5248634984833165,0.48316747379064445,2707,"tags=56%, list=26%, signal=41%",9672/3373/79586/375790/2817/126792/64132/135152/6385/22856/2239/411/3339/55501
R-HSA-418990,Adherens junctions interactions,26,0.5443680971973419,1.3125560484530614,0.11789473684210526,0.5248634984833165,0.48316747379064445,3795,"tags=69%, list=37%, signal=44%",1001/51129/23705/80149/154796/1499/6667/192669/283/57690/192670/27161/3609/23112/999/1500/26523/27327
R-HSA-9696270,RND2 GTPase cycle,35,0.5191495262760761,1.2955408870291578,0.11099585062240663,0.5248634984833165,0.48316747379064445,3895,"tags=63%, list=38%, signal=39%",1969/10970/9928/8502/55789/23592/56667/5295/10818/9231/394/91544/81839/57498/667/7126/23513/857/11188/7037/23048/222584
R-HSA-9012852,Signaling by NOTCH3,36,0.515888855867126,1.2934092914272803,0.11721991701244813,0.5248634984833165,0.48316747379064445,2865,"tags=44%, list=28%, signal=32%",9787/6772/10460/83464/2033/182/8850/9794/57534/1956/23286/4851/55534/28514/1387/102
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,44,0.49766117588552317,1.2708956384211352,0.11396303901437371,0.5248634984833165,0.48316747379064445,2234,"tags=36%, list=22%, signal=29%",79733/983/891/1869/898/890/28984/5933/2033/995/1017/1263/246175/6790/85456/57060
R-HSA-5693607,Processing of DNA double-strand break ends,54,0.4903415839425965,1.2679468951440134,0.11269035532994924,0.5248634984833165,0.48316747379064445,2012,"tags=31%, list=20%, signal=25%",1763/63967/641/9656/890/8914/5984/1111/11073/672/1017/5884/5932/472/116028/54962/545
R-HSA-198725,Nuclear Events (kinase and transcription factor activation),47,0.4907192608453216,1.259866062560239,0.11440245148110317,0.5248634984833165,0.48316747379064445,2509,"tags=43%, list=24%, signal=32%",1960/1846/2152/8061/1849/6236/1848/2033/6938/1108/4664/1959/10221/4066/1958/5594/4205/5516/6722/9261
R-HSA-5685942,HDR through Homologous Recombination (HRR),56,0.4827938117100544,1.2534100293463313,0.11472081218274112,0.5248634984833165,0.48316747379064445,2841,"tags=39%, list=28%, signal=29%",1763/10635/641/79728/675/5427/5984/1111/11073/348654/10714/672/5884/5932/472/116028/545/7517/5985/197342/80010/51426
R-HSA-9856651,MITF-M-dependent gene expression,63,0.4767719997538339,1.2485750530056705,0.11616161616161616,0.5248634984833165,0.48316747379064445,4021,"tags=56%, list=39%, signal=34%",4233/1029/891/5347/1499/1729/57492/595/1017/5873/6932/25942/2766/23411/192669/605/6599/8110/6595/57690/192670/9274/523/27161/23405/3978/596/23112/26523/27327/26039/6597/208/8289/1385
R-HSA-5619102,SLC transporter disorders,61,0.4748607182397662,1.240760812474388,0.11830131445904954,0.5248634984833165,0.48316747379064445,2622,"tags=34%, list=25%, signal=26%",11254/28234/54716/30061/6523/10762/4891/9631/6513/55706/9883/348995/5903/26503/10479/57122/9197/9972/3098/23165/81031
R-HSA-73886,Chromosome Maintenance,82,0.4606644715392273,1.2246917377996311,0.10932798395185557,0.5248634984833165,0.48316747379064445,3386,"tags=43%, list=33%, signal=29%",1058/80119/1763/79075/55355/11339/641/890/387103/54069/63922/5984/64105/2237/10714/79019/91687/23243/1017/55166/5422/546/79172/5985/23649/80152/64946/25913/65057/3978/7014/5981/55320/8607/5425
R-HSA-9675108,Nervous system development,301,0.40635434588226077,1.128048997486706,0.11188811188811189,0.5248634984833165,0.48316747379064445,3085,"tags=33%, list=30%, signal=23%",24137/3673/5376/4233/10154/84617/9260/55740/64218/3915/2049/1969/5361/2050/27289/4067/3912/2048/214/375790/2817/5781/7003/83464/5578/3685/10507/1298/3672/9495/10398/8660/2043/163/7280/7846/5295/59277/1281/23332/3984/1948/1943/4664/10818/5921/23198/4478/10413/1959/3983/55110/23767/5062/1956/4756/388/7525/6654/2935/2887/23122/55558/5747/6386/4155/5594/5621/27/5576/1605/6478/5291/9475/5711/3688/1459/6237/6093/5306/6711/5698/5716/1946/1981/5623/285704/5788/783/4651/102/1213/1595/7305/57522/5290/10048/7402
R-HSA-3371453,Regulation of HSF1-mediated heat shock response,62,0.47642358213404806,1.2460064028619664,0.11895161290322581,0.5259953381202443,0.4842093982142153,2595,"tags=35%, list=25%, signal=27%",9532/6782/3310/9531/22824/10762/9631/55706/472/3309/10808/23411/9883/10049/348995/5903/545/5594/57122/9972/9261/23165
R-HSA-8934593,Regulation of RUNX1 Expression and Activity,17,0.5870245919891228,1.3443813671051592,0.12078346028291621,0.5281194528558003,0.4861647697608854,3795,"tags=82%, list=37%, signal=52%",1021/5781/861/5371/595/894/192669/865/57690/192670/27161/23112/26523/27327
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,12,0.6248471737858617,1.336596380487044,0.11986301369863013,0.5281194528558003,0.4861647697608854,2050,"tags=50%, list=20%, signal=40%",79993/2182/60481/11000/2181/79071
R-HSA-2871809,FCERI mediated Ca+2 mobilization,21,0.5635513670897411,1.3276622934280504,0.12101910828025478,0.5281194528558003,0.4861647697608854,3247,"tags=57%, list=32%, signal=39%",4067/7409/6654/5530/5534/2207/6850/10768/3710/4773/3709/4775
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",29,0.5323272389907766,1.3001422912596186,0.12095933263816476,0.5281194528558003,0.4861647697608854,2698,"tags=48%, list=26%, signal=36%",9871/10802/22872/3309/2923/6892/811/5289/51752/6891/64167/6890/821/10427
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,13,0.611957304467907,1.3244020209412368,0.12272727272727273,0.5320846905537459,0.4898150024157225,2198,"tags=46%, list=21%, signal=36%",4314/5578/1839/1956/6654/5594
R-HSA-451927,Interleukin-2 family signaling,27,0.5351405002983827,1.2972318009173578,0.1225130890052356,0.5320846905537459,0.4898150024157225,2350,"tags=41%, list=23%, signal=32%",3635/3717/6772/6774/6776/3932/5295/6654/6850/5291/3716
R-HSA-1251985,Nuclear signaling by ERBB4,21,0.5615232924995974,1.3228843826308532,0.12314225053078556,0.5321504397937519,0.4898755284273219,2536,"tags=43%, list=25%, signal=32%",83464/6776/1839/2069/10413/6868/51741/6678/3925
R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,11,0.6417959018088143,1.3547768693717168,0.12400455062571103,0.534142578908807,0.49170940871513424,1391,"tags=45%, list=14%, signal=39%",79733/1869/898/890/1017
R-HSA-167242,Abortive elongation of HIV-1 transcript in the absence of Tat,23,-0.3680264823288872,-1.4491277235401936,0.12506346468902535,0.5369660371002992,0.49430856671655515,6515,"tags=91%, list=63%, signal=34%",5430/25920/22916/6829/9150/5440/5441/5438/5432/2963/4686/7469/5435/7936/5434/5436/2962/6827/5437/51497/5439
R-HSA-5626467,RHO GTPases activate IQGAPs,23,0.5529596363516893,1.313108011207659,0.1257995735607676,0.538389814821163,0.49561923717967,1461,"tags=26%, list=14%, signal=22%",128239/84617/1499/7280/7846/6249
R-HSA-9694548,Maturation of spike protein,33,0.5192754044657728,1.2864928180224873,0.12655601659751037,0.5398912118310459,0.497001360727065,3748,"tags=58%, list=36%, signal=37%",6482/7991/2530/3703/4124/29801/6480/6483/6487/51201/84061/6484/821/4249/6184/51114/4247/25921/23193
R-HSA-381038,XBP1(S) activates chaperone genes,44,0.4893921278345716,1.2497786664508994,0.1273100616016427,0.5413728178651325,0.49836526552652466,3056,"tags=45%, list=30%, signal=32%",11015/7466/7494/2137/10525/6745/4189/5611/22872/58477/10954/1663/84447/3068/55033/55738/2673/5526/64061/27230
R-HSA-2173789,TGF-beta receptor signaling activates SMADs,39,0.5026681156495154,1.270291300261865,0.12796697626418987,0.5424332656294163,0.49934146956593034,3187,"tags=46%, list=31%, signal=32%",3696/3694/4052/56937/7046/64750/3685/7048/7514/867/23645/57154/3688/9372/4087/5500/4088/3693
R-HSA-1482788,Acyl chain remodelling of PC,14,0.6037512943262755,1.3310199439016428,0.12863534675615212,0.543535385817265,0.5003560355026269,1402,"tags=36%, list=14%, signal=31%",79888/5320/54947/255043/129642
R-HSA-383280,Nuclear Receptor transcription pathway,36,-0.2877771280527689,-1.2414297582297809,0.13222243425061322,0.5569242404669816,0.5126812573874544,1685,"tags=42%, list=16%, signal=35%",8856/3172/6257/6097/2101/29959/7067/5467/7376/2908/7182/5914/5468/10062/9971
